,acc,norm_edit_dis,fps,model,dataset,precision,recall,hmean
0,0.8222302936271484,0.8915535925895144,584.7582238944411,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_74,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.878412000639556,0.9269567129907637,953.0271174226696,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_74,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.821213221343107,0.8933712311993305,570.5939589295572,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_74,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8773949837681573,0.9262724749832658,960.3371838224087,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_74,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8241191421546538,0.8929193205361609,581.9284341633689,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_74,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8757900470621521,0.9262077767891288,956.6351881052966,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_74,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.82117954617869,0.8910551855725045,588.4667222668369,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_74,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8755425601809668,0.9251799888871428,964.3579589983008,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_75,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.824918270377829,0.8967189997862217,588.6693118073496,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_75,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8790113141530589,0.9282648640904396,973.65981912701,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_75,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.822084997586571,0.8915662648669795,595.2220408243638,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_75,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8779216532194174,0.926930426538479,972.0255377466376,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_75,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.819687612917045,0.8919449686789352,585.3594877188973,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_75,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8776673990015678,0.9265952962070872,967.0162377868754,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_75,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8225935337285917,0.8925832851386187,584.0069596194006,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_75,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8773701415042916,0.926886154088342,963.708276003298,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_75,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8233585118947134,0.8921435679427808,585.9946508605648,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_75,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8759784245544233,0.9257734966309888,960.5245881937966,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_76,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8265165268241798,0.8966808595755701,573.1942708366169,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_76,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8803552293045501,0.92889508232447,957.0039420939568,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_76,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8236832540329218,0.8918938807065259,600.729972525112,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_76,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8781759074372671,0.9268742188605572,962.1842425131816,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_76,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8208499812416636,0.8930744147657882,591.1069629868919,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_76,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8780487803283422,0.9269366805126869,962.9185634245426,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_76,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8241917901749424,0.89360222946594,583.7017041833584,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_76,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.87806029769741,0.927347287982011,970.7808476397984,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_76,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.82364904065685,0.8916953093869592,598.2036777039276,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_76,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8762326787722731,0.9258931708494008,966.4433766404314,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_77,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8256447505807157,0.8962731395967697,579.2147472290497,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_77,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8803552293045501,0.9289862628589444,958.184314173584,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_77,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8217217574851277,0.8917274664210897,580.4200183389282,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_77,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8794290175109548,0.9275155272278992,966.1047608854652,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_77,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8222302936271484,0.8935854058137362,587.5779576450765,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_77,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8783756786084347,0.9270177990603652,963.347835959152,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_77,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.824918270377829,0.893139581366505,601.9543825162068,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_77,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8778423536364253,0.9273391895703544,969.2309617469292,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_77,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8228500865609747,0.8918325347359466,593.1516252342589,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_77,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8771588905658684,0.926333777417,961.8859601497992,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_78,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8252088624589837,0.8965832433846721,586.9184207045331,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_78,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8802281021956253,0.9291741771588417,971.6359470988816,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_78,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8215038134242617,0.8911048469213344,585.5995377407986,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_78,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8792292463397873,0.9276910020183288,958.4538092113812,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_78,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.822084997586571,0.8935218185946323,594.4140456119488,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_78,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8793563734487121,0.9274215859277658,962.5932411239396,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_78,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8249909183981178,0.8933661695660488,581.405294107245,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_78,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8782782417583948,0.9274333308086848,968.5854148541824,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_78,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.823067983132577,0.8916287846721614,577.2638154304911,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_78,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8773768227525967,0.9263086802804168,953.7452420492936,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_79,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8269524149459118,0.8972634157161847,578.2236544139812,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_79,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8810635089114172,0.9296761409964148,958.9336938870264,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_79,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8228841258097463,0.8917584204531109,586.0279496744266,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_79,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8803370682889895,0.9283383437475862,951.8768949803516,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_79,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.823610606012633,0.8941410573297541,579.53342348361,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_79,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8796469496976832,0.9281442351433736,958.5431507643352,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_79,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8254994545401384,0.8936358706038067,583.7677114987273,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_79,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8790773699820055,0.927981171770747,966.0896117199014,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_79,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8233585118947134,0.8918176042106469,588.4632861720052,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_79,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8766322211146083,0.9262514169392893,964.4047040037348,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_80,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8278241911893758,0.8975595455053794,584.7374775642701,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_80,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.882135008829498,0.9299244871893612,965.9848844636068,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_80,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8232473659111897,0.8918382232026705,588.2096244464796,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_80,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8799375259466542,0.9283828994175084,965.8635230275544,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_80,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8228841258097463,0.8938352796016542,585.1946760786619,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_80,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8795561446198797,0.9280346944856864,956.8469781133238,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_80,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.824482382256097,0.8935530505301278,583.3414001758998,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_80,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8791681800074158,0.9281579209760238,965.013297252876,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_80,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8227774543704406,0.8917984838112681,597.6490274414106,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_80,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8769227973635794,0.9265126571710612,961.8685296993405,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_81,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8254268065198498,0.8966879749931417,588.3191148846678,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_81,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8816991444560414,0.9300826979276968,971.107521346774,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_81,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8228841258097463,0.8917519539809753,592.2128267931745,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_81,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8804460343823536,0.9286959608845546,968.2716626174046,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_81,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8243370862155197,0.894555045366302,585.6557862685755,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_81,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8805913225068391,0.9283102496856178,971.640983268311,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_81,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8248456223575404,0.893416734894456,607.0858234217784,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_81,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8794587720887288,0.9282222176794298,959.4566567189332,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_81,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.824375362562191,0.8927486174097892,683.6224302427469,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_81,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8778308481416139,0.9268509117303284,1037.5579273525404,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_82,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8267344708850458,0.8976859850341972,589.9477366090222,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_82,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8818081105494056,0.9300850207949648,969.9999241559397,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_82,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8220123495662823,0.8917023137878914,691.6624156713415,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_82,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8806276445379605,0.92887965313639,1018.2619669521644,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_82,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.823610606012633,0.8942213283510257,582.790996851039,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_82,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.880772932662446,0.928368402934651,959.6815548925632,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_82,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.824918270377829,0.8933243104686444,578.3735071076678,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_82,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.879222666022662,0.9286202388070371,957.5133779269692,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_82,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8237216728473841,0.8928727340848761,590.598813749616,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_82,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8781395854061457,0.9268214325860225,968.5381744199528,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_83,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8265891748444685,0.8972372170893876,587.3208322926164,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_83,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8822621359384228,0.9303927290058372,973.7704937021576,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_83,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.822738829769169,0.8921775214712537,590.3980102031023,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_83,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8812632800825847,0.92904057144649,966.8402193190568,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_83,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.823174717890901,0.8933804886420228,582.1872811267756,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_83,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.8802825852423074,0.92835207308931,960.6239416496112,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_83,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8241917901749424,0.8930832765300013,592.2548844111614,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_83,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.8795132581039751,0.9286265804393312,964.5480261562168,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_83,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8241574659905887,0.8927437254797845,595.9122986800222,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_83,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8784301616551168,0.92717639375762,966.8300358510136,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_84,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
0,0.8272430070270664,0.897702284975113,598.2282761048614,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_84,/home/dataset_labels/rec_08_02_90_k_fold_5_1/val_label.txt,,,
0,0.8817354664871627,0.9302294207250386,1036.1515385709563,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_84,/home/dataset_labels/rec_08_02_90_k_fold_5_2/train_label.txt,,,
0,0.8228841258097463,0.8922866561916423,641.073960489913,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_2___default_config___finetune/trained_model/iter_epoch_84,/home/dataset_labels/rec_08_02_90_k_fold_5_2/val_label.txt,,,
0,0.8815538563315558,0.9290759618410988,967.1752560084868,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_84,/home/dataset_labels/rec_08_02_90_k_fold_5_3/train_label.txt,,,
0,0.8247729743372517,0.8941778260245911,595.6595029755792,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_3___default_config___finetune/trained_model/iter_epoch_84,/home/dataset_labels/rec_08_02_90_k_fold_5_3/val_label.txt,,,
0,0.880246263211186,0.9284738582309592,1134.15720103759,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_84,/home/dataset_labels/rec_08_02_90_k_fold_5_4/train_label.txt,,,
0,0.8243370862155197,0.8930726676127527,591.2342752185949,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_4___default_config___finetune/trained_model/iter_epoch_84,/home/dataset_labels/rec_08_02_90_k_fold_5_4/val_label.txt,,,
0,0.879531420109057,0.9287480734476528,959.468140980238,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_84,/home/dataset_labels/rec_08_02_90_k_fold_5_5/train_label.txt,,,
0,0.8243027303716569,0.8930141074557372,595.0711896252351,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_5___default_config___finetune/trained_model/iter_epoch_84,/home/dataset_labels/rec_08_02_90_k_fold_5_5/val_label.txt,,,
0,0.8784846447017989,0.9271598171188136,958.546934195124,/home/output/rec___korean_PP-OCRv3_rec___rec_08_02_90_k_fold_5_1___default_config___finetune/trained_model/iter_epoch_85,/home/dataset_labels/rec_08_02_90_k_fold_5_1/train_label.txt,,,
